who appeared in the same movie with [Angie Everhart]	who appear in the same NODE_LABEL_ENTITIES with AD_HOC	who appeared in the same movie with AD_HOC	MATCH (a1:Actor)-[r1]-(m:Movie)-[r2]-(a2:Actor) WHERE toLower(a1.name) = toLower('AD_HOC') AND a2 <> a1 RETURN DISTINCT a2.name	MATCH (a1:Actor)-[r1]-(m:Movie)-[r2]-(a2:Actor) WHERE toLower(a1.name) = toLower('Angie Everhart') AND a2 <> a1 RETURN DISTINCT a2.name
who are the actors in the films written by [John Travis]	who are the NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	who are the actors in the films written AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('John Travis') RETURN DISTINCT a.name
the movies starred by [Clifford Rose] were written by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES who	the movies starred by AD_HOC were written by	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Clifford Rose') RETURN DISTINCT w.name
what genres do the films starred by [Al St. John] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what genres do the films starred by AD_HOC fall under	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Al St. John') RETURN DISTINCT g.name
the director of [JFK] also directed which movies	the NODE_LABEL_ENTITIES of AD_HOC also NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the director of AD_HOC also directed which movies	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('JFK') AND m2 <> m RETURN DISTINCT m2.name
when were the movies starred by [Meredith Edwards] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the movies starred by AD_HOC released	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Meredith Edwards') RETURN DISTINCT m.release_year
the movies starred by [Dorothy Malone] were directed by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES who	the movies starred by AD_HOC were directed by	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dorothy Malone') RETURN DISTINCT d.name
what were the release years the films starred by [Jean Rochefort]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release years the films starred AD_HOC	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('AD_HOC') UNWIND coalesce(m.release_year, []) AS release_year RETURN DISTINCT release_year	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('Jean Rochefort') UNWIND coalesce(m.release_year, []) AS release_year RETURN DISTINCT release_year
what genres are the movies written by [Gene Wilder] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC in	what genres are the movies written AD_HOC Wilder]	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) CONTAINS toLower('Wilder') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) CONTAINS toLower('Wilder') RETURN DISTINCT g.name
the films directed by [Philippe Grandrieux] starred which actors	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the films directed AD_HOC Grandrieux] starred which	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) CONTAINS toLower('Grandrieux') RETURN DISTINCT a.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) CONTAINS toLower('Grandrieux') RETURN DISTINCT a.name
which movies have the same actor of [Jack the Bear]	which NODE_LABEL_ENTITIES have the same NODE_LABEL_ENTITIES of AD_HOC	which movies have the same actor of AD_HOC	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('AD_HOC') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Jack the Bear') AND m2 <> m1 RETURN DISTINCT m2.name
what types are the movies written by [Rowland Barber]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	what types are the movies written AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Rowland Barber') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name
the films written by [Babaloo Mandel] starred which actors	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the films written AD_HOC Mandel] starred which	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC Mandel]') MATCH (m)-[r2]-(a:Actor) RETURN DISTINCT a.name	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(w.name) = toLower('Babaloo Mandel Mandel]') MATCH (m)-[r2]-(a:Actor) RETURN DISTINCT a.name
what were the release years the films written by [Gary David Goldberg]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	what were the release years the films AD_HOC	MATCH (m:Movie) WHERE toLower(m.name) = toLower('AD_HOC') UNWIND m.release_year AS release_year RETURN DISTINCT release_year	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Gary David Goldberg') UNWIND m.release_year AS release_year RETURN DISTINCT release_year
who are the actors in the movies written by [Daniel Barnz]	who are the NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	who are the actors in the movies written AD_HOC	MATCH (w:Writer), (m:Movie)-[r]-(w), (a:Actor)-[r2]-(m) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer), (m:Movie)-[r]-(w), (a:Actor)-[r2]-(m) WHERE toLower(w.name) = toLower('Daniel Barnz') RETURN DISTINCT a.name
what types are the movies directed by [Anthony Hickox]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	what types are the movies directed AD_HOC	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(d.name) = toLower('AD_HOC') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(d.name) = toLower('Anthony Hickox') MATCH (m)-[r2]-(g:Genre) RETURN DISTINCT g.name
what are the films that are directed by the same director of [Finding Neverland]	what are the NODE_LABEL_ENTITIES that are NODE_PROPERTY_ENTITIES the same NODE_LABEL_ENTITIES of AD_HOC	what are the films that are directed by the same director AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (other:Movie)-[r2]-(d) WHERE other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('Finding Neverland') MATCH (other:Movie)-[r2]-(d) WHERE other <> m RETURN DISTINCT other.name
who is listed as director of [Dave Annable] starred movies	who is list as NODE_LABEL_ENTITIES of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	who is listed as director of AD_HOC starred movies	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dave Annable') RETURN DISTINCT d.name
the films directed by [Deon Taylor] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC were in which NODE_LABEL_ENTITIES	the films directed AD_HOC Taylor] were in which	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Taylor') RETURN DISTINCT l.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Taylor') RETURN DISTINCT l.name
the director [Gerd Oswald] co-directed films with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with who	the director AD_HOC co-directed films with who	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('AD_HOC') AND d1 <> d2 RETURN DISTINCT d2.name	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Gerd Oswald') AND d1 <> d2 RETURN DISTINCT d2.name
who acted together with [Breckin Meyer]	who act togeth with AD_HOC	who acted together with AD_HOC	MATCH (a:Actor) WHERE toLower(a.name) = toLower('AD_HOC') MATCH (a)-[r]-(m:Movie)-[s]-(co:Actor) WHERE toLower(co.name) <> toLower(a.name) RETURN DISTINCT co.name	MATCH (a:Actor) WHERE toLower(a.name) = toLower('Breckin Meyer') MATCH (a)-[r]-(m:Movie)-[s]-(co:Actor) WHERE toLower(co.name) <> toLower(a.name) RETURN DISTINCT co.name
when were the films directed by [Peter Lord] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC NODE_PROPERTY_ENTITIES	when were the films directed AD_HOC Lord]	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower(replace('Lord]', ']', '')) RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower(replace('Lord]', ']', '')) RETURN DISTINCT m.release_year
what languages are the films directed by [Francesco Rosi] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC in	what languages are the films directed AD_HOC Rosi]	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) CONTAINS toLower('Rosi') RETURN DISTINCT l.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) CONTAINS toLower('Rosi') RETURN DISTINCT l.name
which movies share the same director of [I Wanna Hold Your Hand]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which movies share the same director of AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('I Wanna Hold Your Hand') MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name
the films acted by [Rita Wilson] were released in which years	the NODE_LABEL_ENTITIES act by AD_HOC were NODE_PROPERTY_ENTITIES in which NODE_PROPERTY_ENTITIES	the films acted by AD_HOC were released in which years	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('AD_HOC') UNWIND m.release_year AS year RETURN DISTINCT year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Rita Wilson') UNWIND m.release_year AS year RETURN DISTINCT year
the movies directed by [Tony Bancroft] were written by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC were NODE_PROPERTY_ENTITIES who	the movies directed AD_HOC Bancroft] were written	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) CONTAINS toLower('Bancroft') RETURN DISTINCT w.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) CONTAINS toLower('Bancroft') RETURN DISTINCT w.name
the actor [Christopher Eccleston] appeared in the same movie with who	the NODE_LABEL_ENTITIES AD_HOC appear in the same NODE_LABEL_ENTITIES with who	the actor AD_HOC appeared in the same movie with who	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Christopher Eccleston') AND co <> a RETURN DISTINCT co.name
what were the release dates of [Eric Mandelbaum] written films	what were the NODE_PROPERTY_ENTITIES date of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	what were the release dates of AD_HOC written films	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Eric Mandelbaum') RETURN DISTINCT m.release_year
what were the release years the films directed by [Igor Meglic]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	what were the release years the films AD_HOC	MATCH (m:Movie) WHERE toLower(m.name) = toLower('AD_HOC') UNWIND m.release_year AS release_year RETURN DISTINCT release_year	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Igor Meglic') UNWIND m.release_year AS release_year RETURN DISTINCT release_year
the director of [Maps to the Stars] is also the director of which movies	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the director of AD_HOC is also the director of which movies	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('Maps to the Stars') AND o <> m RETURN DISTINCT o.name
who is listed as screenwriter of [Giorgia Moll] acted films	who is list as screenwrit of AD_HOC act NODE_LABEL_ENTITIES	who is listed as screenwriter of AD_HOC acted films	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Giorgia Moll') RETURN DISTINCT w.name
who are movie co-writers of [Al Pacino]	who are NODE_LABEL_ENTITIES co-writ of AD_HOC	who are movie co-writers of AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Al Pacino') RETURN DISTINCT w.name
the director of [The Lord of the Rings] is also the director of which films	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the director of AD_HOC is also the director of which films	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(d:Director)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('The Lord of the Rings') AND o <> m RETURN DISTINCT o.name
who co-wrote films with [Louise Lasser]	who co-wrot NODE_LABEL_ENTITIES with AD_HOC	who co-wrote films with AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(co:Writer) WHERE toLower(w.name) = toLower('AD_HOC') AND co <> w RETURN DISTINCT co.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(co:Writer) WHERE toLower(w.name) = toLower('Louise Lasser') AND co <> w RETURN DISTINCT co.name
which films share the same actor of [Avalanche]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which films share the same actor of AD_HOC	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('Avalanche') AND o <> m RETURN DISTINCT o.name
which person directed the films acted by [Jane Seymour]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	which person directed the films acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jane Seymour') RETURN DISTINCT d.name
what are the movies that have the same screenwriter of [Scarecrows]	what are the NODE_LABEL_ENTITIES that have the same screenwrit of AD_HOC	what are the movies that have the same screenwriter of AD_HOC	MATCH (a:Movie)-[r1]-(w:Writer), (m:Movie)-[r2]-(w) WHERE toLower(a.name) = toLower('AD_HOC') AND m <> a RETURN DISTINCT m.name	MATCH (a:Movie)-[r1]-(w:Writer), (m:Movie)-[r2]-(w) WHERE toLower(a.name) = toLower('Scarecrows') AND m <> a RETURN DISTINCT m.name
what types are the films written by [Anthony Stacchi]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	what types are the films written AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Anthony Stacchi') RETURN DISTINCT g.name
who co-directed films with [Buddy Giovinazzo]	who co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with AD_HOC	who co-directed films with AD_HOC	MATCH (d1:Director)-[r1]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('AD_HOC') AND d2 <> d1 RETURN DISTINCT d2.name	MATCH (d1:Director)-[r1]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Buddy Giovinazzo') AND d2 <> d1 RETURN DISTINCT d2.name
the scriptwriter of [Shuttle] also wrote which films	the scriptwrit of AD_HOC also NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the scriptwriter of AD_HOC also wrote which films	MATCH (m1:Movie)-[r1]-(w:Writer) WHERE toLower(m1.name) = toLower('AD_HOC') MATCH (w)-[r2]-(m2:Movie) WHERE m2.name <> m1.name RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(w:Writer) WHERE toLower(m1.name) = toLower('Shuttle') MATCH (w)-[r2]-(m2:Movie) WHERE m2.name <> m1.name RETURN DISTINCT m2.name
what genres are the films directed by [Malcolm Venville] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC in	what genres are the films directed AD_HOC Venville]	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) CONTAINS toLower('Venville') RETURN DISTINCT g.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) CONTAINS toLower('Venville') RETURN DISTINCT g.name
the scriptwriter of [Alila] also wrote movies	the scriptwrit of AD_HOC also NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	the scriptwriter of AD_HOC also wrote movies	MATCH (m:Movie) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (m)-[r]-(w:Writer) MATCH (w)-[r2]-(m2:Movie) WHERE m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Alila') MATCH (m)-[r]-(w:Writer) MATCH (w)-[r2]-(m2:Movie) WHERE m2 <> m RETURN DISTINCT m2.name
who directed the movies acted by [Jim Caviezel]	who NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	who directed the movies acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jim Caviezel') RETURN DISTINCT d.name
which person wrote the movies directed by [Niki Caro]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	which person wrote the movies directed AD_HOC	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Niki Caro') RETURN DISTINCT w.name
who starred in the movies written by [Angelo Pizzo]	who NODE_PROPERTY_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	who starred in the movies written AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Angelo Pizzo') RETURN DISTINCT a.name
the films acted by [Stefano Dionisi] were written by who	the NODE_LABEL_ENTITIES act by AD_HOC were NODE_PROPERTY_ENTITIES who	the films acted by AD_HOC were written by	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Stefano Dionisi') RETURN DISTINCT w.name
the actor [Sebastian Shaw] co-starred with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES with who	the actor AD_HOC co-starred with who	MATCH (a:Actor)-[r]-(m:Movie)-[s]-(b:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND a <> b RETURN DISTINCT b.name	MATCH (a:Actor)-[r]-(m:Movie)-[s]-(b:Actor) WHERE toLower(a.name) = toLower('Sebastian Shaw') AND a <> b RETURN DISTINCT b.name
the actor in [Flashpoint] also appears in which films	the NODE_LABEL_ENTITIES in AD_HOC also appear in which NODE_LABEL_ENTITIES	the actor in AD_HOC also appears in which films	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Flashpoint') AND other <> m RETURN DISTINCT other.name
who are co-stars of [Gabriel Tigerman]	who are co-NODE_PROPERTY_ENTITIES of AD_HOC	who are co-stars of AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Gabriel Tigerman') AND co <> a RETURN DISTINCT co.name
which films have the same screenwriter of [Odd Thomas]	which NODE_LABEL_ENTITIES have the same screenwrit of AD_HOC	which films have the same screenwriter of AD_HOC	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (w)-[r2]-(other:Movie) WHERE other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(m.name) = toLower('Odd Thomas') MATCH (w)-[r2]-(other:Movie) WHERE other <> m RETURN DISTINCT other.name
what are the movies that have the same actor of [Cookie's Fortune]	what are the NODE_LABEL_ENTITIES that have the same NODE_LABEL_ENTITIES of AD_HOC	what are the movies that have the same actor of AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND toLower(m2.name) <> toLower('AD_HOC') RETURN DISTINCT m2.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Cookie\'s Fortune') AND toLower(m2.name) <> toLower('Cookie\'s Fortune') RETURN DISTINCT m2.name
which movies have the same screenwriter of [Antonia's Line]	which NODE_LABEL_ENTITIES have the same screenwrit of AD_HOC	which movies have the same screenwriter of AD_HOC	MATCH (m:Movie) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (m)-[r1]-(w:Writer) MATCH (o:Movie)-[r2]-(w) WHERE o <> m RETURN DISTINCT o.name	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Antonia\'s Line') MATCH (m)-[r1]-(w:Writer) MATCH (o:Movie)-[r2]-(w) WHERE o <> m RETURN DISTINCT o.name
who starred movies for the writer [Diane Johnson]	who NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES for the NODE_LABEL_ENTITIES AD_HOC	who starred movies for the writer AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Diane Johnson') RETURN DISTINCT a.name
the films written by [Alan Caillou] were released in which years	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC were NODE_PROPERTY_ENTITIES in which release_year	the films written AD_HOC Caillou] were released in which	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC Caillou]') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Alan Caillou Caillou]') RETURN DISTINCT m.release_year
which person directed the films written by [Mircea Eliade]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES AD_HOC	which person directed the films written AD_HOC	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') MATCH (m:Movie)-[r2]-(d:Director) RETURN DISTINCT d.name	MATCH (m:Movie)-[r1]-(w:Writer) WHERE toLower(w.name) = toLower('Mircea Eliade') MATCH (m:Movie)-[r2]-(d:Director) RETURN DISTINCT d.name
the actor [Silvia Colloca] acted together with who	the NODE_LABEL_ENTITIES AD_HOC act togeth with who	the actor AD_HOC acted together with who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Silvia Colloca') AND co <> a RETURN DISTINCT co.name
