which films can be described by [mother]	which NODE_LABEL_ENTITIES can be NODE_PROPERTY_ENTITIES by AD_HOC	which Movie can be has_tags by AD_HOC	MATCH (m:Movie) WHERE any(tag IN m.has_tags WHERE toLower(tag) = toLower('mother')) RETURN DISTINCT m.name	MATCH (m:Movie) WHERE any(tag IN m.has_tags WHERE toLower(tag) = toLower('mother')) RETURN DISTINCT m.name
what films did [John Schultz] write	what NODE_LABEL_ENTITIES did AD_HOC write	what Movie did AD_HOC write	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John Schultz') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John Schultz') RETURN DISTINCT m.name
what is a movie written by [James Marsh]	what is a NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what is a Movie written_by by AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('James Marsh') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('James Marsh') RETURN DISTINCT m.name
which movies was [Michael Radford] a writer on	which NODE_LABEL_ENTITIES was AD_HOC a NODE_LABEL_ENTITIES on	which Movie was AD_HOC a Writer on	MATCH (m:Movie) WHERE any(x IN m.written_by WHERE toLower(x) = toLower('Michael Radford')) RETURN DISTINCT m.name	MATCH (m:Movie) WHERE any(x IN m.written_by WHERE toLower(x) = toLower('Michael Radford')) RETURN DISTINCT m.name
what films was [Tom Malloy] a writer on	what NODE_LABEL_ENTITIES was AD_HOC a NODE_LABEL_ENTITIES on	what Movie was AD_HOC a Writer on	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tom Malloy') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tom Malloy') RETURN DISTINCT m.name
what movie did [Clarence Greene] write the story for	what NODE_LABEL_ENTITIES did AD_HOC write NODE_VALUES_ENTITIES for	what Movie did AD_HOC write NODE_VALUES_ENTITIES for	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Clarence Greene') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Clarence Greene') RETURN DISTINCT m.name
what movies did [Ron Mann] write	what NODE_LABEL_ENTITIES did AD_HOC write	what Movie did AD_HOC write	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Ron Mann') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Ron Mann') RETURN DISTINCT m.name
what is a film written by [Laura Bower Van Nuys]	what is a NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what is a Movie written_by by AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Laura Bower Van Nuys') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Laura Bower Van Nuys') RETURN DISTINCT m.name
which film did [Dirk Wittenborn] write the story for	which NODE_LABEL_ENTITIES did AD_HOC write NODE_VALUES_ENTITIES for	which Movie did AD_HOC write NODE_VALUES_ENTITIES for	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Dirk Wittenborn') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Dirk Wittenborn') RETURN DISTINCT m.name
which film did [Kate DiCamillo] write	which NODE_LABEL_ENTITIES did AD_HOC write	which Movie did AD_HOC write	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Kate DiCamillo') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Kate DiCamillo') RETURN DISTINCT m.name
which movies was [Tate Taylor] the writer of	which NODE_LABEL_ENTITIES was AD_HOC the NODE_LABEL_ENTITIES of	which Movie was AD_HOC the Writer of	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tate Taylor') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tate Taylor') RETURN DISTINCT m.name
what film did [Tom Hunsinger] write	what NODE_LABEL_ENTITIES did AD_HOC write	what Movie did AD_HOC write	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tom Hunsinger') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tom Hunsinger') RETURN DISTINCT m.name
which movie did [William Prochnau] write	which NODE_LABEL_ENTITIES did AD_HOC write	which Movie did AD_HOC write	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('William Prochnau') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('William Prochnau') RETURN DISTINCT m.name
what movies was [John William Corrington] the writer of	what NODE_LABEL_ENTITIES was AD_HOC the NODE_LABEL_ENTITIES of	what Movie was AD_HOC the Writer of	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John William Corrington') RETURN DISTINCT m.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John William Corrington') RETURN DISTINCT m.name
which person directed the movies starred by [John Krasinski]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person directed_by the Movie starred_actors by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('John Krasinski') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('John Krasinski') RETURN DISTINCT d.name
who are movie co-directors of [Delbert Mann]	who are NODE_LABEL_ENTITIES co-NODE_LABEL_ENTITIES of AD_HOC	who are Movie co-directors of AD_HOC	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(co:Director) WHERE toLower(d.name) = toLower('Delbert Mann') AND co <> d RETURN DISTINCT co.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(co:Director) WHERE toLower(d.name) = toLower('Delbert Mann') AND co <> d RETURN DISTINCT co.name
what are the primary languages in the movies directed by [David Mandel]	what are the primari NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the primary Language in the Movie directed_by by AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('David Mandel') MATCH (m:Movie)-[r2]-(l:Language) RETURN DISTINCT l.name AS language UNION MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('David Mandel') UNWIND m.in_language AS language RETURN DISTINCT language	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('David Mandel') MATCH (m:Movie)-[r2]-(l:Language) RETURN DISTINCT l.name AS language UNION MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('David Mandel') UNWIND m.in_language AS language RETURN DISTINCT language
the screenwriter [Mimsy Farmer] co-wrote movies with who	the screenwrit AD_HOC co-wrot NODE_LABEL_ENTITIES with who	the screenwriter AD_HOC co-wrote Movie with who	MATCH (w1:Writer)-[r1]-(m:Movie)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Mimsy Farmer') AND w2 <> w1 RETURN DISTINCT w2.name	MATCH (w1:Writer)-[r1]-(m:Movie)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Mimsy Farmer') AND w2 <> w1 RETURN DISTINCT w2.name
the films acted by [Shaun White] were in which genres	the NODE_LABEL_ENTITIES act by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie acted by AD_HOC were in which Genre	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Shaun White') RETURN DISTINCT g.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Shaun White') RETURN DISTINCT g.name
what are the genres of the films directed by [Jerry Lewis]	what are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Genre of the Movie directed_by by AD_HOC	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Jerry Lewis') RETURN DISTINCT g.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Jerry Lewis') RETURN DISTINCT g.name
who appeared in the same movie with [Angie Everhart]	who appear in the same NODE_LABEL_ENTITIES with AD_HOC	who appeared in the same Movie with AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Angie Everhart') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Angie Everhart') AND co <> a RETURN DISTINCT co.name
who are the actors in the films written by [John Travis]	who are the NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Actor in the Movie written_by by AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John Travis') MATCH (m)-[r2]-(a:Actor) RETURN DISTINCT a.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('John Travis') MATCH (m)-[r2]-(a:Actor) RETURN DISTINCT a.name
the movies starred by [Clifford Rose] were written by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie starred_actors by AD_HOC were written_by by who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Clifford Rose') RETURN DISTINCT w.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Clifford Rose') RETURN DISTINCT w.name
what genres do the films starred by [Al St. John] fall under	what NODE_LABEL_ENTITIES do the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC fall under	what Genre do the Movie starred_actors by AD_HOC fall under	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Al St. John') RETURN DISTINCT g.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Al St. John') RETURN DISTINCT g.name
the director of [JFK] also directed which movies	the NODE_LABEL_ENTITIES of AD_HOC also NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the Director of AD_HOC also directed_by which Movie	MATCH (m1:Movie)-[r1]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('JFK') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('JFK') AND m2 <> m1 RETURN DISTINCT m2.name
when were the movies starred by [Meredith Edwards] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie starred_actors by AD_HOC release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Meredith Edwards') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Meredith Edwards') RETURN DISTINCT m.release_year
the movies starred by [Dorothy Malone] were directed by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie starred_actors by AD_HOC were directed_by by who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dorothy Malone') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dorothy Malone') RETURN DISTINCT d.name
what were the release years the films starred by [Jean Rochefort]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release_year years Movie starred_actors starred AD_HOC	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Jean Rochefort') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Jean Rochefort') UNWIND m.release_year AS year RETURN DISTINCT year ORDER BY year
what genres are the movies written by [Gene Wilder] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC in	what Genre are the Movie written_by by AD_HOC in	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Gene Wilder') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Gene Wilder') RETURN DISTINCT g.name
the films directed by [Philippe Grandrieux] starred which actors	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the Movie directed_by by AD_HOC starred_actors which Actor	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) = toLower('Philippe Grandrieux') RETURN DISTINCT a.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) = toLower('Philippe Grandrieux') RETURN DISTINCT a.name
which movies have the same actor of [Jack the Bear]	which NODE_LABEL_ENTITIES have the same NODE_LABEL_ENTITIES of AD_HOC	which Movie have the same Actor of AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Jack the Bear') AND other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Jack the Bear') AND other <> m RETURN DISTINCT other.name
what types are the movies written by [Rowland Barber]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what has_genre are the Movie written_by by AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Rowland Barber') RETURN DISTINCT g.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Rowland Barber') RETURN DISTINCT g.name
the films written by [Babaloo Mandel] starred which actors	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the Movie written_by by AD_HOC starred_actors which Actor	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Babaloo Mandel') RETURN DISTINCT a.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Babaloo Mandel') RETURN DISTINCT a.name
what were the release years the films written by [Gary David Goldberg]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release_year years Movie written_by written AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Gary David Goldberg') UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Gary David Goldberg') UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year
who are the actors in the movies written by [Daniel Barnz]	who are the NODE_LABEL_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Actor in the Movie written_by by AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Daniel Barnz') RETURN DISTINCT a.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Daniel Barnz') RETURN DISTINCT a.name
what types are the movies directed by [Anthony Hickox]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what has_genre are the Movie directed_by by AD_HOC	MATCH (d:Director), (m:Movie)-[r]-(d), (m)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Anthony Hickox') RETURN DISTINCT g.name	MATCH (d:Director), (m:Movie)-[r]-(d), (m)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Anthony Hickox') RETURN DISTINCT g.name
what are the films that are directed by the same director of [Finding Neverland]	what are the NODE_LABEL_ENTITIES that are NODE_PROPERTY_ENTITIES by the same NODE_LABEL_ENTITIES of AD_HOC	what are the Movie that are directed_by by the same Director of AD_HOC	MATCH (m1:Movie)-[r1]-(d:Director) WHERE toLower(m1.name) = toLower('Finding Neverland') MATCH (m2:Movie)-[r2]-(d) WHERE toLower(m2.name) <> toLower('Finding Neverland') RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(d:Director) WHERE toLower(m1.name) = toLower('Finding Neverland') MATCH (m2:Movie)-[r2]-(d) WHERE toLower(m2.name) <> toLower('Finding Neverland') RETURN DISTINCT m2.name
who is listed as director of [Dave Annable] starred movies	who is list as NODE_LABEL_ENTITIES of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	who is listed as Director of AD_HOC starred_actors Movie	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dave Annable') RETURN DISTINCT d.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Dave Annable') RETURN DISTINCT d.name
the films directed by [Deon Taylor] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie directed_by by AD_HOC were in which Genre	MATCH (m:Movie)-[r1]-(d:Director), (m)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Deon Taylor') RETURN DISTINCT g.name	MATCH (m:Movie)-[r1]-(d:Director), (m)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Deon Taylor') RETURN DISTINCT g.name
the director [Gerd Oswald] co-directed films with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with who	the Director AD_HOC co-directed Movie with who	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Gerd Oswald') AND d2 <> d1 RETURN DISTINCT d2.name	MATCH (d1:Director)-[r]-(m:Movie)-[r2]-(d2:Director) WHERE toLower(d1.name) = toLower('Gerd Oswald') AND d2 <> d1 RETURN DISTINCT d2.name
who acted together with [Breckin Meyer]	who act togeth with AD_HOC	who acted together with AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Breckin Meyer') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Breckin Meyer') AND co <> a RETURN DISTINCT co.name
when were the films directed by [Peter Lord] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie directed_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Peter Lord') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Peter Lord') RETURN DISTINCT m.release_year
what languages are the films directed by [Francesco Rosi] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC in	what Language are the Movie directed_by by AD_HOC in	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Francesco Rosi') RETURN DISTINCT l.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Francesco Rosi') RETURN DISTINCT l.name
which movies share the same director of [I Wanna Hold Your Hand]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which Movie share the same Director of AD_HOC	MATCH (m:Movie) WHERE toLower(m.name) = toLower('I Wanna Hold Your Hand') MATCH (m)-[r]-(d:Director) MATCH (other:Movie)-[r2]-(d) WHERE other <> m RETURN DISTINCT other.name	MATCH (m:Movie) WHERE toLower(m.name) = toLower('I Wanna Hold Your Hand') MATCH (m)-[r]-(d:Director) MATCH (other:Movie)-[r2]-(d) WHERE other <> m RETURN DISTINCT other.name
the films acted by [Rita Wilson] were released in which years	the NODE_LABEL_ENTITIES act by AD_HOC were NODE_PROPERTY_ENTITIES in which NODE_PROPERTY_ENTITIES	the Movie acted by AD_HOC were release_year in which release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Rita Wilson') RETURN DISTINCT m.release_year	MATCH (a:Actor)-[r]-(m:Movie) WHERE toLower(a.name) = toLower('Rita Wilson') RETURN DISTINCT m.release_year
the movies directed by [Tony Bancroft] were written by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie directed_by by AD_HOC were written_by by who	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Tony Bancroft') RETURN DISTINCT w.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Tony Bancroft') RETURN DISTINCT w.name
the actor [Christopher Eccleston] appeared in the same movie with who	the NODE_LABEL_ENTITIES AD_HOC appear in the same NODE_LABEL_ENTITIES with who	the Actor AD_HOC appeared in the same Movie with who	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Christopher Eccleston') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Christopher Eccleston') AND co <> a RETURN DISTINCT co.name
what were the release dates of [Eric Mandelbaum] written films	what were the NODE_PROPERTY_ENTITIES date of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	what were the release_year dates of AD_HOC written_by Movie	MATCH (w:Writer) WHERE toLower(w.name) = toLower('Eric Mandelbaum') MATCH (m:Movie)-[r]-(w) RETURN DISTINCT m.release_year	MATCH (w:Writer) WHERE toLower(w.name) = toLower('Eric Mandelbaum') MATCH (m:Movie)-[r]-(w) RETURN DISTINCT m.release_year
what were the release years the films directed by [Igor Meglic]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release_year years Movie directed_by directed AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Igor Meglic') UNWIND coalesce(m.release_year, []) AS release_year RETURN DISTINCT release_year ORDER BY release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Igor Meglic') UNWIND coalesce(m.release_year, []) AS release_year RETURN DISTINCT release_year ORDER BY release_year
the director of [Maps to the Stars] is also the director of which movies	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the Director of AD_HOC is also the director of which Movie	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Maps to the Stars') MATCH (m)-[r]-(d:Director)-[r2]-(other:Movie) WHERE other <> m RETURN DISTINCT other.name	MATCH (m:Movie) WHERE toLower(m.name) = toLower('Maps to the Stars') MATCH (m)-[r]-(d:Director)-[r2]-(other:Movie) WHERE other <> m RETURN DISTINCT other.name
who is listed as screenwriter of [Giorgia Moll] acted films	who is list as screenwrit of AD_HOC act NODE_LABEL_ENTITIES	who is listed as screenwriter of AD_HOC acted Movie	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Giorgia Moll') RETURN DISTINCT w.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Giorgia Moll') RETURN DISTINCT w.name
who are movie co-writers of [Al Pacino]	who are NODE_LABEL_ENTITIES co-writ of AD_HOC	who are Movie co-writers of AD_HOC	MATCH (ap:Writer) WHERE toLower(ap.name) = toLower('Al Pacino') MATCH (ap)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE w <> ap RETURN DISTINCT w.name	MATCH (ap:Writer) WHERE toLower(ap.name) = toLower('Al Pacino') MATCH (ap)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE w <> ap RETURN DISTINCT w.name
the director of [The Lord of the Rings] is also the director of which films	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the Director of AD_HOC is also the director of which Movie	MATCH (m1:Movie)-[r1]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('The Lord of the Rings') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(d:Director)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('The Lord of the Rings') AND m2 <> m1 RETURN DISTINCT m2.name
who co-wrote films with [Louise Lasser]	who co-wrot NODE_LABEL_ENTITIES with AD_HOC	who co-wrote Movie with AD_HOC	MATCH (m:Movie)-[r]-(w1:Writer), (m)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Louise Lasser') AND w2 <> w1 RETURN DISTINCT w2.name	MATCH (m:Movie)-[r]-(w1:Writer), (m)-[r2]-(w2:Writer) WHERE toLower(w1.name) = toLower('Louise Lasser') AND w2 <> w1 RETURN DISTINCT w2.name
which films share the same actor of [Avalanche]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which Movie share the same Actor of AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Avalanche') AND other <> m RETURN DISTINCT other.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Avalanche') AND other <> m RETURN DISTINCT other.name
which person directed the films acted by [Jane Seymour]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	which person directed_by the Movie acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jane Seymour') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jane Seymour') RETURN DISTINCT d.name
what are the movies that have the same screenwriter of [Scarecrows]	what are the NODE_LABEL_ENTITIES that have the same screenwrit of AD_HOC	what are the Movie that have the same screenwriter of AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Scarecrows') MATCH (o:Movie)-[r2]-(w) WHERE toLower(o.name) <> toLower(m.name) RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Scarecrows') MATCH (o:Movie)-[r2]-(w) WHERE toLower(o.name) <> toLower(m.name) RETURN DISTINCT o.name
