what types are the movies directed by [Anthony Hickox]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what has_genre are the Movie directed_by by AD_HOC	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Anthony Hickox') RETURN DISTINCT g.name
what are the films that are directed by the same director of [Finding Neverland]	what are the NODE_LABEL_ENTITIES that are NODE_PROPERTY_ENTITIES by the same NODE_LABEL_ENTITIES of AD_HOC	what are the Movie that are directed_by by the same Director of AD_HOC	MATCH (m1:Movie)-[r1]-(d:Director) WHERE toLower(m1.name) = toLower('AD_HOC') MATCH (d:Director)-[r2]-(m2:Movie) WHERE m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(d:Director) WHERE toLower(m1.name) = toLower('Finding Neverland') MATCH (d:Director)-[r2]-(m2:Movie) WHERE m2 <> m1 RETURN DISTINCT m2.name
who is listed as director of [Dave Annable] starred movies	who is list as NODE_LABEL_ENTITIES of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	who is listed as Director of AD_HOC starred_actors Movie	MATCH (m:Movie)-[r]-(d:Director) WHERE ANY(x IN m.starred_actors WHERE toLower(x) = toLower('AD_HOC')) RETURN DISTINCT d.name	MATCH (m:Movie)-[r]-(d:Director) WHERE ANY(x IN m.starred_actors WHERE toLower(x) = toLower('Dave Annable')) RETURN DISTINCT d.name
the films directed by [Deon Taylor] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie directed_by by AD_HOC were in which Genre	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Deon Taylor') RETURN DISTINCT g.name
the director [Gerd Oswald] co-directed films with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with who	the Director AD_HOC co-directed Movie with who	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(co:Director) WHERE toLower(d.name) = toLower('AD_HOC') AND co <> d RETURN DISTINCT co.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(co:Director) WHERE toLower(d.name) = toLower('Gerd Oswald') AND co <> d RETURN DISTINCT co.name
who acted together with [Breckin Meyer]	who act togeth with AD_HOC	who acted together with AD_HOC	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Breckin Meyer') AND co <> a RETURN DISTINCT co.name
when were the films directed by [Peter Lord] released	when were the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES	when were the Movie directed_by by AD_HOC release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Peter Lord') RETURN DISTINCT m.release_year
what languages are the films directed by [Francesco Rosi] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC in	what Language are the Movie directed_by by AD_HOC in	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT l.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(l:Language) WHERE toLower(d.name) = toLower('Francesco Rosi') RETURN DISTINCT l.name
which movies share the same director of [I Wanna Hold Your Hand]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which Movie share the same Director of AD_HOC	MATCH (m:Movie) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (m)-[r]-(d:Director) MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name	MATCH (m:Movie) WHERE toLower(m.name) = toLower('I Wanna Hold Your Hand') MATCH (m)-[r]-(d:Director) MATCH (o:Movie)-[r2]-(d) WHERE o <> m RETURN DISTINCT o.name
the films acted by [Rita Wilson] were released in which years	the NODE_LABEL_ENTITIES act by AD_HOC were NODE_PROPERTY_ENTITIES in which NODE_PROPERTY_ENTITIES	the Movie acted by AD_HOC were release_year in which release_year	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('AD_HOC') UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('Rita Wilson') UNWIND m.release_year AS release_year RETURN DISTINCT release_year ORDER BY release_year
the movies directed by [Tony Bancroft] were written by who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie directed_by by AD_HOC were written_by by who	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Tony Bancroft') RETURN DISTINCT w.name
the actor [Christopher Eccleston] appeared in the same movie with who	the NODE_LABEL_ENTITIES AD_HOC appear in the same NODE_LABEL_ENTITIES with who	the Actor AD_HOC appeared in the same Movie with who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Christopher Eccleston') AND co <> a RETURN DISTINCT co.name
what were the release dates of [Eric Mandelbaum] written films	what were the NODE_PROPERTY_ENTITIES date of AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	what were the release_year dates of AD_HOC written_by Movie	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Eric Mandelbaum') RETURN DISTINCT m.release_year
what were the release years the films directed by [Igor Meglic]	what were the NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release_year years Movie directed_by directed AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('AD_HOC') UNWIND m.release_year AS release_year RETURN DISTINCT release_year	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Igor Meglic') UNWIND m.release_year AS release_year RETURN DISTINCT release_year
the director of [Maps to the Stars] is also the director of which movies	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the Director of AD_HOC is also the director of which Movie	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (d)-[r2]-(o:Movie) WHERE o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(m.name) = toLower('Maps to the Stars') MATCH (d)-[r2]-(o:Movie) WHERE o <> m RETURN DISTINCT o.name
who is listed as screenwriter of [Giorgia Moll] acted films	who is list as screenwrit of AD_HOC act NODE_LABEL_ENTITIES	who is listed as screenwriter of AD_HOC acted Movie	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Giorgia Moll') RETURN DISTINCT w.name
who are movie co-writers of [Al Pacino]	who are NODE_LABEL_ENTITIES co-writ of AD_HOC	who are Movie co-writers of AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Al Pacino') RETURN DISTINCT w.name
the director of [The Lord of the Rings] is also the director of which films	the NODE_LABEL_ENTITIES of AD_HOC is also the director of which NODE_LABEL_ENTITIES	the Director of AD_HOC is also the director of which Movie	MATCH (m1:Movie)-[r1]-(d:Director), (d)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('AD_HOC') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(d:Director), (d)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('The Lord of the Rings') AND m2 <> m1 RETURN DISTINCT m2.name
who co-wrote films with [Louise Lasser]	who co-wrot NODE_LABEL_ENTITIES with AD_HOC	who co-wrote Movie with AD_HOC	MATCH (m:Movie)-[r1]-(co:Writer), (m)-[r2]-(w:Writer) WHERE toLower(m.name) = toLower('Movie') AND toLower(w.name) = toLower('AD_HOC') AND co <> w RETURN DISTINCT co.name	MATCH (m:Movie)-[r1]-(co:Writer), (m)-[r2]-(w:Writer) WHERE toLower(m.name) = toLower('Movie') AND toLower(w.name) = toLower('Louise Lasser') AND co <> w RETURN DISTINCT co.name
which films share the same actor of [Avalanche]	which NODE_LABEL_ENTITIES share the same NODE_LABEL_ENTITIES of AD_HOC	which Movie share the same Actor of AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Avalanche') AND m2 <> m RETURN DISTINCT m2.name
which person directed the films acted by [Jane Seymour]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	which person directed_by the Movie acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jane Seymour') RETURN DISTINCT d.name
what are the movies that have the same screenwriter of [Scarecrows]	what are the NODE_LABEL_ENTITIES that have the same screenwrit of AD_HOC	what are the Movie that have the same screenwriter of AD_HOC	MATCH (m1:Movie)-[r1]-(w:Writer) WHERE toLower(m1.name) = toLower('AD_HOC') MATCH (w)-[r2]-(m2:Movie) WHERE toLower(m2.name) <> toLower('AD_HOC') RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(w:Writer) WHERE toLower(m1.name) = toLower('Scarecrows') MATCH (w)-[r2]-(m2:Movie) WHERE toLower(m2.name) <> toLower('Scarecrows') RETURN DISTINCT m2.name
what types are the films written by [Anthony Stacchi]	what NODE_PROPERTY_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what has_genre are the Movie written_by by AD_HOC	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (w:Writer)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Anthony Stacchi') RETURN DISTINCT g.name
who co-directed films with [Buddy Giovinazzo]	who co-NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES with AD_HOC	who co-directed Movie with AD_HOC	MATCH (m:Movie)-[r]-(d1:Director) MATCH (m)-[r2]-(d2:Director) WHERE toLower(m.name) = toLower('Movie') AND toLower(d1.name) = toLower('AD_HOC') AND d2 <> d1 RETURN DISTINCT d2.name	MATCH (m:Movie)-[r]-(d1:Director) MATCH (m)-[r2]-(d2:Director) WHERE toLower(m.name) = toLower('Movie') AND toLower(d1.name) = toLower('Buddy Giovinazzo') AND d2 <> d1 RETURN DISTINCT d2.name
the scriptwriter of [Shuttle] also wrote which films	the scriptwrit of AD_HOC also NODE_PROPERTY_ENTITIES which NODE_LABEL_ENTITIES	the scriptwriter of AD_HOC also written_by which Movie	MATCH (m1:Movie)-[r1]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('AD_HOC') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Shuttle') AND m2 <> m1 RETURN DISTINCT m2.name
what genres are the films directed by [Malcolm Venville] in	what NODE_LABEL_ENTITIES are the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC in	what Genre are the Movie directed_by by AD_HOC in	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (d:Director)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(d.name) = toLower('Malcolm Venville') RETURN DISTINCT g.name
the scriptwriter of [Alila] also wrote movies	the scriptwrit of AD_HOC also NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	the scriptwriter of AD_HOC also written_by Movie	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (o:Movie)-[r2]-(w) WHERE toLower(o.name) <> toLower('AD_HOC') RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Alila') MATCH (o:Movie)-[r2]-(w) WHERE toLower(o.name) <> toLower('Alila') RETURN DISTINCT o.name
who directed the movies acted by [Jim Caviezel]	who NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	who directed_by the Movie acted by AD_HOC	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(d:Director) WHERE toLower(a.name) = toLower('Jim Caviezel') RETURN DISTINCT d.name
which person wrote the movies directed by [Niki Caro]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person written_by the Movie directed_by by AD_HOC	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('AD_HOC') MATCH (m)-[r2]-(w:Writer) RETURN DISTINCT w.name	MATCH (m:Movie)-[r]-(d:Director) WHERE toLower(d.name) = toLower('Niki Caro') MATCH (m)-[r2]-(w:Writer) RETURN DISTINCT w.name
who starred in the movies written by [Angelo Pizzo]	who NODE_PROPERTY_ENTITIES in the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who starred_actors in the Movie written_by by AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Angelo Pizzo') RETURN DISTINCT a.name
the films acted by [Stefano Dionisi] were written by who	the NODE_LABEL_ENTITIES act by AD_HOC were NODE_PROPERTY_ENTITIES by who	the Movie acted by AD_HOC were written_by by who	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Stefano Dionisi') RETURN DISTINCT w.name
the actor [Sebastian Shaw] co-starred with who	the NODE_LABEL_ENTITIES AD_HOC co-NODE_PROPERTY_ENTITIES with who	the Actor AD_HOC co-starred with who	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r1]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Sebastian Shaw') AND co <> a RETURN DISTINCT co.name
the actor in [Flashpoint] also appears in which films	the NODE_LABEL_ENTITIES in AD_HOC also appear in which NODE_LABEL_ENTITIES	the Actor in AD_HOC also appears in which Movie	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND toLower(other.name) <> toLower('AD_HOC') RETURN DISTINCT other.name	MATCH (m:Movie)-[r]-(a:Actor)-[r2]-(other:Movie) WHERE toLower(m.name) = toLower('Flashpoint') AND toLower(other.name) <> toLower('Flashpoint') RETURN DISTINCT other.name
who are co-stars of [Gabriel Tigerman]	who are co-NODE_PROPERTY_ENTITIES of AD_HOC	who are co-stars of AD_HOC	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(m.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(m.name) = toLower('Gabriel Tigerman') RETURN DISTINCT a.name
which films have the same screenwriter of [Odd Thomas]	which NODE_LABEL_ENTITIES have the same screenwrit of AD_HOC	which Movie have the same screenwriter of AD_HOC	MATCH (m1:Movie)-[r1]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('AD_HOC') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(w:Writer)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Odd Thomas') AND m2 <> m1 RETURN DISTINCT m2.name
what are the movies that have the same actor of [Cookie's Fortune]	what are the NODE_LABEL_ENTITIES that have the same NODE_LABEL_ENTITIES of AD_HOC	what are the Movie that have the same Actor of AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND m2 <> m RETURN DISTINCT m2.name	MATCH (m:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m.name) = toLower('Cookie\'s Fortune') AND m2 <> m RETURN DISTINCT m2.name
which movies have the same screenwriter of [Antonia's Line]	which NODE_LABEL_ENTITIES have the same screenwrit of AD_HOC	which Movie have the same screenwriter of AD_HOC	MATCH (m:Movie)-[r1]-(w:Writer)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r1]-(w:Writer)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('Antonia\'s Line') AND o <> m RETURN DISTINCT o.name
who starred movies for the writer [Diane Johnson]	who NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES for the NODE_LABEL_ENTITIES AD_HOC	who starred_actors Movie for the Writer AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(w.name) = toLower('Diane Johnson') RETURN DISTINCT a.name
the films written by [Alan Caillou] were released in which years	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES in which release_year	the Movie written_by by AD_HOC were release_year in which years	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') UNWIND m.release_year AS year RETURN DISTINCT year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Alan Caillou') UNWIND m.release_year AS year RETURN DISTINCT year
which person directed the films written by [Mircea Eliade]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person directed_by the Movie written_by by AD_HOC	MATCH (m:Movie)-[r1]-(w:Writer), (m)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT d.name	MATCH (m:Movie)-[r1]-(w:Writer), (m)-[r2]-(d:Director) WHERE toLower(w.name) = toLower('Mircea Eliade') RETURN DISTINCT d.name
the actor [Silvia Colloca] acted together with who	the NODE_LABEL_ENTITIES AD_HOC act togeth with who	the Actor AD_HOC acted together with who	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('AD_HOC') AND co <> a RETURN DISTINCT co.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(co:Actor) WHERE toLower(a.name) = toLower('Silvia Colloca') AND co <> a RETURN DISTINCT co.name
what are the genres of the movies written by [Louis Mellis]	what are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what are the Genre of the Movie written_by by AD_HOC	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (w:Writer)-[r1]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(w.name) = toLower('Louis Mellis') RETURN DISTINCT g.name
who are the writers of the movies directed by [Jack Plotnick]	who are the NODE_LABEL_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who are the Writer of the Movie directed_by by AD_HOC	MATCH (m:Movie)-[r]-(d:Director), (m)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (m:Movie)-[r]-(d:Director), (m)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Jack Plotnick') RETURN DISTINCT w.name
the actor of [Searching for Debra Winger] also starred in which films	the NODE_LABEL_ENTITIES of AD_HOC also NODE_PROPERTY_ENTITIES in which NODE_LABEL_ENTITIES	the Actor of AD_HOC also starred_actors in which Movie	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('AD_HOC') AND m2 <> m1 RETURN DISTINCT m2.name	MATCH (m1:Movie)-[r1]-(a:Actor)-[r2]-(m2:Movie) WHERE toLower(m1.name) = toLower('Searching for Debra Winger') AND m2 <> m1 RETURN DISTINCT m2.name
which person wrote the films directed by [Frank Lloyd]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	which person written_by the Movie directed_by by AD_HOC	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(w:Writer) WHERE toLower(d.name) = toLower('Frank Lloyd') RETURN DISTINCT w.name
the movies directed by [Sandor Stern] starred who	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC NODE_PROPERTY_ENTITIES who	the Movie directed_by by AD_HOC starred_actors who	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) = toLower('AD_HOC') RETURN DISTINCT a.name	MATCH (d:Director)-[r1]-(m:Movie)-[r2]-(a:Actor) WHERE toLower(d.name) = toLower('Sandor Stern') RETURN DISTINCT a.name
which person wrote the films acted by [Conrad Veidt]	which person NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES act by AD_HOC	which person written_by the Movie acted by AD_HOC	MATCH (m:Movie)-[r1]-(a:Actor), (m)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (m:Movie)-[r1]-(a:Actor), (m)-[r2]-(w:Writer) WHERE toLower(a.name) = toLower('Conrad Veidt') RETURN DISTINCT w.name
the movies starred by [Kevin M. Brennan] were in which genres	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were in which NODE_LABEL_ENTITIES	the Movie starred_actors by AD_HOC were in which Genre	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('AD_HOC') RETURN DISTINCT g.name	MATCH (a:Actor)-[r]-(m:Movie)-[r2]-(g:Genre) WHERE toLower(a.name) = toLower('Kevin M. Brennan') RETURN DISTINCT g.name
which movies share the screenwriter with [Ugly]	which NODE_LABEL_ENTITIES share the screenwrit with AD_HOC	which Movie share the screenwriter with AD_HOC	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('AD_HOC') AND o <> m RETURN DISTINCT o.name	MATCH (m:Movie)-[r]-(w:Writer)-[r2]-(o:Movie) WHERE toLower(m.name) = toLower('Ugly') AND o <> m RETURN DISTINCT o.name
the movies starred by [Sanaa Lathan] were released in which years	the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC were NODE_PROPERTY_ENTITIES in which release_year	the Movie starred_actors by AD_HOC were release_year in which years	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('AD_HOC') UNWIND coalesce(m.release_year, []) AS year RETURN DISTINCT year	MATCH (m:Movie)-[r]-(a:Actor) WHERE toLower(a.name) = toLower('Sanaa Lathan') UNWIND coalesce(m.release_year, []) AS year RETURN DISTINCT year
which movies have the same director of [Mark of the Vampire]	which NODE_LABEL_ENTITIES have the same NODE_LABEL_ENTITIES of AD_HOC	which Movie have the same Director of AD_HOC	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(m.name) = toLower('AD_HOC') MATCH (other:Movie)-[r2]-(d) WHERE toLower(other.name) <> toLower('AD_HOC') RETURN DISTINCT other.name	MATCH (m:Movie)-[r1]-(d:Director) WHERE toLower(m.name) = toLower('Mark of the Vampire') MATCH (other:Movie)-[r2]-(d) WHERE toLower(other.name) <> toLower('Mark of the Vampire') RETURN DISTINCT other.name
who directed the movies written by [Thomas Ian Griffith]	who NODE_PROPERTY_ENTITIES the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	who directed_by the Movie written_by by AD_HOC	MATCH (w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') MATCH (m:Movie)-[r1]-(w) MATCH (m)-[r2]-(d:Director) RETURN DISTINCT d.name	MATCH (w:Writer) WHERE toLower(w.name) = toLower('Thomas Ian Griffith') MATCH (m:Movie)-[r1]-(w) MATCH (m)-[r2]-(d:Director) RETURN DISTINCT d.name
what are the main languages in [Björne Larson] directed films	what are the main NODE_LABEL_ENTITIES in AD_HOC NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES	what are the main Language in AD_HOC directed_by Movie	MATCH (m:Movie)-[r]-(l:Language) WHERE toLower(m.name) = toLower('AD_HOC') RETURN DISTINCT l.name	MATCH (m:Movie)-[r]-(l:Language) WHERE toLower(m.name) = toLower('Björne Larson') RETURN DISTINCT l.name
who wrote movies together with [Frederick Treves]	who NODE_PROPERTY_ENTITIES NODE_LABEL_ENTITIES togeth with AD_HOC	who written_by Movie together with AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('AD_HOC') RETURN DISTINCT w.name	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(m.name) = toLower('Frederick Treves') RETURN DISTINCT w.name
what were the release years of the movies written by [Tarik Saleh]	what were the NODE_PROPERTY_ENTITIES of the NODE_LABEL_ENTITIES NODE_PROPERTY_ENTITIES by AD_HOC	what were the release_year years of Movie written_by written AD_HOC	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('AD_HOC') RETURN DISTINCT m.release_year	MATCH (m:Movie)-[r]-(w:Writer) WHERE toLower(w.name) = toLower('Tarik Saleh') RETURN DISTINCT m.release_year
